record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,54,92116480,rp2040_timer0,system,uptime_seconds,5,INFO,0
STS,1,55,92120640,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,56,92124672,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,57,92128656,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,58,108116144,rp2040_timer0,system,uptime_seconds,6,INFO,0
STS,1,59,108119664,rp2040_timer0,capture,event_count,5,INFO,0
STS,1,60,108123904,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,61,108127264,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,62,124116384,rp2040_timer0,system,uptime_seconds,7,INFO,0
STS,1,63,124119968,rp2040_timer0,capture,event_count,6,INFO,0
STS,1,64,124124176,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,65,124128128,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,66,140116064,rp2040_timer0,system,uptime_seconds,8,INFO,0
STS,1,67,140119584,rp2040_timer0,capture,event_count,7,INFO,0
STS,1,68,140123696,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,69,140127696,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,70,156115920,rp2040_timer0,system,uptime_seconds,9,INFO,0
STS,1,71,156119440,rp2040_timer0,capture,event_count,8,INFO,0
STS,1,72,156123120,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,73,156126768,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,74,172116128,rp2040_timer0,system,uptime_seconds,10,INFO,0
STS,1,75,172119760,rp2040_timer0,capture,event_count,9,INFO,0
STS,1,76,172123440,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,77,172126928,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,78,188116416,rp2040_timer0,system,uptime_seconds,11,INFO,0
STS,1,79,188120080,rp2040_timer0,capture,event_count,10,INFO,0
STS,1,80,188124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,81,188128464,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,82,204116368,rp2040_timer0,system,uptime_seconds,12,INFO,0
STS,1,83,204120288,rp2040_timer0,capture,event_count,11,INFO,0
STS,1,84,204124128,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,85,204128080,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,86,220116320,rp2040_timer0,system,uptime_seconds,13,INFO,0
STS,1,87,220120192,rp2040_timer0,capture,event_count,12,INFO,0
STS,1,88,220124064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,89,220128112,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,90,236116288,rp2040_timer0,system,uptime_seconds,14,INFO,0
STS,1,91,236120128,rp2040_timer0,capture,event_count,13,INFO,0
STS,1,92,236123984,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,93,236128064,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,94,252116416,rp2040_timer0,system,uptime_seconds,15,INFO,0
STS,1,95,252120272,rp2040_timer0,capture,event_count,14,INFO,0
STS,1,96,252124448,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,97,252128656,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,98,268116320,rp2040_timer0,system,uptime_seconds,16,INFO,0
STS,1,99,268120352,rp2040_timer0,capture,event_count,15,INFO,0
STS,1,100,268124272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,101,268128528,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,102,284115936,rp2040_timer0,system,uptime_seconds,17,INFO,0
STS,1,103,284119536,rp2040_timer0,capture,event_count,16,INFO,0
STS,1,104,284123312,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,105,284127072,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,106,300116288,rp2040_timer0,system,uptime_seconds,18,INFO,0
STS,1,107,300120304,rp2040_timer0,capture,event_count,17,INFO,0
STS,1,108,300124464,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,109,300128640,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,110,316116352,rp2040_timer0,system,uptime_seconds,19,INFO,0
STS,1,111,316120416,rp2040_timer0,capture,event_count,18,INFO,0
STS,1,112,316124272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,113,316128336,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,114,332116256,rp2040_timer0,system,uptime_seconds,20,INFO,0
STS,1,115,332120304,rp2040_timer0,capture,event_count,19,INFO,0
STS,1,116,332124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,117,332128064,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,118,348116304,rp2040_timer0,system,uptime_seconds,21,INFO,0
STS,1,119,348120032,rp2040_timer0,capture,event_count,20,INFO,0
STS,1,120,348124080,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,121,348128064,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,122,364116224,rp2040_timer0,system,uptime_seconds,22,INFO,0
STS,1,123,364120128,rp2040_timer0,capture,event_count,21,INFO,0
STS,1,124,364123536,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,125,364126928,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,126,380116240,rp2040_timer0,system,uptime_seconds,23,INFO,0
STS,1,127,380120272,rp2040_timer0,capture,event_count,22,INFO,0
STS,1,128,380124032,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,129,380128032,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,130,396116240,rp2040_timer0,system,uptime_seconds,24,INFO,0
STS,1,131,396120288,rp2040_timer0,capture,event_count,23,INFO,0
STS,1,132,396123712,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,133,396126992,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,134,412116288,rp2040_timer0,system,uptime_seconds,25,INFO,0
STS,1,135,412120112,rp2040_timer0,capture,event_count,24,INFO,0
STS,1,136,412124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,137,412128048,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,138,428116144,rp2040_timer0,system,uptime_seconds,26,INFO,0
STS,1,139,428120016,rp2040_timer0,capture,event_count,25,INFO,0
STS,1,140,428123840,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,141,428127840,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,142,444116160,rp2040_timer0,system,uptime_seconds,27,INFO,0
STS,1,143,444120112,rp2040_timer0,capture,event_count,26,INFO,0
STS,1,144,444124112,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,145,444128032,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,146,460116160,rp2040_timer0,system,uptime_seconds,28,INFO,0
STS,1,147,460120624,rp2040_timer0,capture,event_count,27,INFO,0
STS,1,148,460124768,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,149,460128480,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,150,476116160,rp2040_timer0,system,uptime_seconds,29,INFO,0
STS,1,151,476120336,rp2040_timer0,capture,event_count,28,INFO,0
STS,1,152,476124400,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,153,476128208,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,154,492116144,rp2040_timer0,system,uptime_seconds,30,INFO,0
STS,1,155,492120384,rp2040_timer0,capture,event_count,29,INFO,0
STS,1,156,492124288,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,157,492128272,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,158,508116144,rp2040_timer0,system,uptime_seconds,31,INFO,0
STS,1,159,508120608,rp2040_timer0,capture,event_count,30,INFO,0
STS,1,160,508124688,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,161,508128320,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,162,524116144,rp2040_timer0,system,uptime_seconds,32,INFO,0
STS,1,163,524120448,rp2040_timer0,capture,event_count,31,INFO,0
STS,1,164,524124512,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,165,524128384,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,166,540116160,rp2040_timer0,system,uptime_seconds,33,INFO,0
STS,1,167,540120320,rp2040_timer0,capture,event_count,32,INFO,0
STS,1,168,540124288,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,169,540128112,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,170,556115984,rp2040_timer0,system,uptime_seconds,34,INFO,0
STS,1,171,556120080,rp2040_timer0,capture,event_count,33,INFO,0
STS,1,172,556123952,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,173,556127888,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,174,572116080,rp2040_timer0,system,uptime_seconds,35,INFO,0
STS,1,175,572119984,rp2040_timer0,capture,event_count,34,INFO,0
STS,1,176,572124288,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,177,572128096,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,178,588115984,rp2040_timer0,system,uptime_seconds,36,INFO,0
STS,1,179,588119904,rp2040_timer0,capture,event_count,35,INFO,0
STS,1,180,588124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,181,588128016,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,182,604116032,rp2040_timer0,system,uptime_seconds,37,INFO,0
STS,1,183,604120000,rp2040_timer0,capture,event_count,36,INFO,0
STS,1,184,604124192,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,185,604128192,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,186,620116032,rp2040_timer0,system,uptime_seconds,38,INFO,0
STS,1,187,620120080,rp2040_timer0,capture,event_count,37,INFO,0
STS,1,188,620124240,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,189,620128048,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,190,636116048,rp2040_timer0,system,uptime_seconds,39,INFO,0
STS,1,191,636120112,rp2040_timer0,capture,event_count,38,INFO,0
STS,1,192,636124064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,193,636127712,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,194,652116000,rp2040_timer0,system,uptime_seconds,40,INFO,0
STS,1,195,652119744,rp2040_timer0,capture,event_count,39,INFO,0
STS,1,196,652123824,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,197,652127728,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,198,668116048,rp2040_timer0,system,uptime_seconds,41,INFO,0
STS,1,199,668119840,rp2040_timer0,capture,event_count,40,INFO,0
STS,1,200,668123728,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,201,668127424,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,202,684116016,rp2040_timer0,system,uptime_seconds,42,INFO,0
STS,1,203,684120016,rp2040_timer0,capture,event_count,41,INFO,0
STS,1,204,684123856,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,205,684127904,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,206,700116016,rp2040_timer0,system,uptime_seconds,43,INFO,0
STS,1,207,700120000,rp2040_timer0,capture,event_count,42,INFO,0
STS,1,208,700123792,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,209,700127968,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,210,716116032,rp2040_timer0,system,uptime_seconds,44,INFO,0
STS,1,211,716119904,rp2040_timer0,capture,event_count,43,INFO,0
STS,1,212,716124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,213,716127840,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,214,732116016,rp2040_timer0,system,uptime_seconds,45,INFO,0
STS,1,215,732119696,rp2040_timer0,capture,event_count,44,INFO,0
STS,1,216,732123664,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,217,732127792,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,218,748115904,rp2040_timer0,system,uptime_seconds,46,INFO,0
STS,1,219,748119824,rp2040_timer0,capture,event_count,45,INFO,0
STS,1,220,748123856,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,221,748128032,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,222,764116192,rp2040_timer0,system,uptime_seconds,47,INFO,0
STS,1,223,764120256,rp2040_timer0,capture,event_count,46,INFO,0
STS,1,224,764124128,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,225,764128176,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,226,780115888,rp2040_timer0,system,uptime_seconds,48,INFO,0
STS,1,227,780119744,rp2040_timer0,capture,event_count,47,INFO,0
STS,1,228,780123760,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,229,780127888,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,230,796115872,rp2040_timer0,system,uptime_seconds,49,INFO,0
STS,1,231,796119648,rp2040_timer0,capture,event_count,48,INFO,0
STS,1,232,796123584,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,233,796127456,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,234,812116112,rp2040_timer0,system,uptime_seconds,50,INFO,0
STS,1,235,812120208,rp2040_timer0,capture,event_count,49,INFO,0
STS,1,236,812124096,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,237,812128016,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,238,828115920,rp2040_timer0,system,uptime_seconds,51,INFO,0
STS,1,239,828119776,rp2040_timer0,capture,event_count,50,INFO,0
STS,1,240,828123808,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,241,828127616,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,242,844116096,rp2040_timer0,system,uptime_seconds,52,INFO,0
STS,1,243,844120208,rp2040_timer0,capture,event_count,51,INFO,0
STS,1,244,844124144,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,245,844127728,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,246,860116096,rp2040_timer0,system,uptime_seconds,53,INFO,0
STS,1,247,860120128,rp2040_timer0,capture,event_count,52,INFO,0
STS,1,248,860124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,249,860127664,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,250,876115968,rp2040_timer0,system,uptime_seconds,54,INFO,0
STS,1,251,876119872,rp2040_timer0,capture,event_count,53,INFO,0
STS,1,252,876123600,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,253,876127360,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,254,892115808,rp2040_timer0,system,uptime_seconds,55,INFO,0
STS,1,255,892119504,rp2040_timer0,capture,event_count,54,INFO,0
STS,1,256,892123408,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,257,892127248,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,258,908115968,rp2040_timer0,system,uptime_seconds,56,INFO,0
STS,1,259,908120000,rp2040_timer0,capture,event_count,55,INFO,0
STS,1,260,908124176,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,261,908127872,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,262,924116144,rp2040_timer0,system,uptime_seconds,57,INFO,0
STS,1,263,924120400,rp2040_timer0,capture,event_count,56,INFO,0
STS,1,264,924124240,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,265,924127936,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,266,940115936,rp2040_timer0,system,uptime_seconds,58,INFO,0
STS,1,267,940120224,rp2040_timer0,capture,event_count,57,INFO,0
STS,1,268,940124240,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,269,940127744,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,270,956116000,rp2040_timer0,system,uptime_seconds,59,INFO,0
STS,1,271,956120016,rp2040_timer0,capture,event_count,58,INFO,0
STS,1,272,956123920,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,273,956127776,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,274,972115936,rp2040_timer0,system,uptime_seconds,60,INFO,0
STS,1,275,972120368,rp2040_timer0,capture,event_count,59,INFO,0
STS,1,276,972124336,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,277,972127952,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,278,988116016,rp2040_timer0,system,uptime_seconds,61,INFO,0
STS,1,279,988120112,rp2040_timer0,capture,event_count,60,INFO,0
STS,1,280,988124208,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,281,988127824,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,282,1004115952,rp2040_timer0,system,uptime_seconds,62,INFO,0
STS,1,283,1004120256,rp2040_timer0,capture,event_count,61,INFO,0
STS,1,284,1004124064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,285,1004127536,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,286,1020115952,rp2040_timer0,system,uptime_seconds,63,INFO,0
STS,1,287,1020120288,rp2040_timer0,capture,event_count,62,INFO,0
STS,1,288,1020124224,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,289,1020127904,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,290,1036115888,rp2040_timer0,system,uptime_seconds,64,INFO,0
STS,1,291,1036120016,rp2040_timer0,capture,event_count,63,INFO,0
STS,1,292,1036124096,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,293,1036127792,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,294,1052115952,rp2040_timer0,system,uptime_seconds,65,INFO,0
STS,1,295,1052119792,rp2040_timer0,capture,event_count,64,INFO,0
STS,1,296,1052124272,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,297,1052127952,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,298,1068116112,rp2040_timer0,system,uptime_seconds,66,INFO,0
STS,1,299,1068120144,rp2040_timer0,capture,event_count,65,INFO,0
STS,1,300,1068124064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,301,1068127760,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,302,1084115984,rp2040_timer0,system,uptime_seconds,67,INFO,0
STS,1,303,1084120112,rp2040_timer0,capture,event_count,66,INFO,0
STS,1,304,1084124416,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,305,1084127904,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,306,1100115824,rp2040_timer0,system,uptime_seconds,68,INFO,0
STS,1,307,1100119872,rp2040_timer0,capture,event_count,67,INFO,0
STS,1,308,1100123968,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,309,1100127680,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,310,1116116016,rp2040_timer0,system,uptime_seconds,69,INFO,0
STS,1,311,1116119984,rp2040_timer0,capture,event_count,68,INFO,0
STS,1,312,1116124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,313,1116127712,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,314,1132115728,rp2040_timer0,system,uptime_seconds,70,INFO,0
STS,1,315,1132119744,rp2040_timer0,capture,event_count,69,INFO,0
STS,1,316,1132123776,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,317,1132127296,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,318,1148115952,rp2040_timer0,system,uptime_seconds,71,INFO,0
STS,1,319,1148119968,rp2040_timer0,capture,event_count,70,INFO,0
STS,1,320,1148124064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,321,1148127568,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,322,1164115904,rp2040_timer0,system,uptime_seconds,72,INFO,0
STS,1,323,1164120032,rp2040_timer0,capture,event_count,71,INFO,0
STS,1,324,1164124320,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,325,1164127680,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,326,1180115904,rp2040_timer0,system,uptime_seconds,73,INFO,0
STS,1,327,1180119696,rp2040_timer0,capture,event_count,72,INFO,0
STS,1,328,1180123792,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,329,1180127504,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,330,1196116128,rp2040_timer0,system,uptime_seconds,74,INFO,0
STS,1,331,1196120096,rp2040_timer0,capture,event_count,73,INFO,0
STS,1,332,1196124528,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,333,1196127712,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,334,1212116144,rp2040_timer0,system,uptime_seconds,75,INFO,0
STS,1,335,1212120128,rp2040_timer0,capture,event_count,74,INFO,0
STS,1,336,1212124048,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,337,1212127632,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,338,1228115648,rp2040_timer0,system,uptime_seconds,76,INFO,0
